order_id,order_status,customer,order_date,order_quantity,sales,discount,discount_value,product_category,product_sub_category
34245,Order Finished,Lycoris Saunders,2010-02-07,42,378440,0.05,18922,Office Supplies,Paper
35046,Order Finished,Dorothy Dickinson,2010-07-24,21,303720,0.1,30372,Office Supplies,Binders & Binder Accessories
35684,Order Finished,Mary Zewe,2011-08-03,10,1821960,0.07,127537,Technology,Office Machines
36101,Order Finished,Mary Zewe,2012-08-20,3,892100,0.09,80289,Furniture,Bookcases
36387,Order Finished,Lycoris Saunders,2011-11-07,32,1232780,0.09,110950,Technology,Computer Peripherals
36455,Order Finished,Lycoris Saunders,2009-02-19,48,3676380,0.03,110291,Technology,Computer Peripherals
36673,Order Finished,Lycoris Saunders,2010-09-13,20,1969263,0.0,0,Technology,Telephones & Communication
36704,Order Finished,Lycoris Saunders,2011-06-16,43,268660,0.07,18806,Office Supplies,Paper
37218,Order Finished,Janet Molinari,2010-12-19,29,3536260,0.0,0,Office Supplies,Appliances
38311,Order Finished,Janet Molinari,2011-04-23,9,2403020,0.1,240302,Office Supplies,Storage & Organization
38438,Order Finished,Liz Thompson,2011-05-31,16,1243860,0.08,99509,Technology,Computer Peripherals
40007,Order Finished,Maria Bertelson,2012-08-30,45,377540,0.02,7551,Office Supplies,Pens & Art Supplies
40065,Order Finished,Christine Sundaresam,2012-02-17,49,42282140,0.06,2536928,Technology,Copiers & Fax
40102,Order Finished,Robert Waldorf,2011-02-03,46,824740,0.06,49484,Office Supplies,Appliances
40357,Order Finished,Julie Prescott,2012-07-21,4,480980,0.05,24049,Office Supplies,Appliances
41123,Order Finished,Maria Bertelson,2010-12-06,27,644920,0.04,25797,Office Supplies,Paper
41794,Order Finished,Maria Bertelson,2011-05-27,48,1673180,0.06,100391,Office Supplies,Pens & Art Supplies
42725,Order Finished,Maria Bertelson,2011-05-02,18,462120,0.04,18485,Office Supplies,Storage & Organization
43296,Order Finished,Maria Bertelson,2012-03-03,41,3331620,0.06,199897,Office Supplies,Binders & Binder Accessories
44294,Order Finished,Annie Thurman,2009-06-03,15,215720,0.09,19415,Office Supplies,Paper
44391,Order Finished,Annie Thurman,2009-01-10,16,225620,0.02,4512,Office Supplies,Paper
47456,Order Finished,Annie Thurman,2012-05-31,43,554160,0.08,44333,Office Supplies,Paper
47778,Order Finished,Meg O'Connel,2010-02-14,12,348220,0.06,20893,Furniture,Office Furnishings
47974,Order Finished,Meg O'Connel,2009-08-31,6,36040,0.01,360,Office Supplies,Pens & Art Supplies
48486,Order Returned,Meg O'Connel,2011-05-12,42,542280,0.07,37960,Office Supplies,Paper
48775,Order Returned,Maria Bertelson,2009-09-06,17,216220,0.09,19460,Office Supplies,Paper
49218,Order Finished,Maria Bertelson,2010-06-04,21,173280,0.09,15595,Office Supplies,Binders & Binder Accessories
49442,Order Finished,Robert Waldorf,2012-08-09,11,262240,0.03,7867,Office Supplies,Binders & Binder Accessories
50625,Order Finished,Robert Waldorf,2009-04-23,10,58240,0.08,4659,Office Supplies,Labels
50849,Order Finished,Christine Sundaresam,2012-10-04,47,614740,0.04,24590,Office Supplies,Paper
51557,Order Finished,Brian Thompson,2011-10-31,36,3498140,0.04,139926,Office Supplies,Paper
52870,Order Finished,Joseph Airdo,2009-03-09,21,237020,0.03,7111,Office Supplies,Appliances
52897,Order Finished,Joseph Airdo,2009-08-22,40,4111960,0.0,0,Office Supplies,Paper
53798,Order Finished,Christina Vanderzanden,2009-04-19,29,4635300,0.0,0,Office Supplies,Appliances
54051,Order Finished,Julie Prescott,2011-08-11,23,6602660,0.05,330133,Furniture,Bookcases
54116,Order Finished,Guy Thornton,2011-11-03,22,6658540,0.05,332927,Furniture,Tables
55459,Order Finished,Guy Thornton,2009-04-25,5,253900,0.0,0,Office Supplies,Paper
57121,Order Finished,Meg O'Connel,2011-11-16,42,398480,0.07,27894,Office Supplies,Paper
58657,Order Finished,Meg O'Connel,2010-03-27,43,2676240,0.04,107050,Technology,Computer Peripherals
59170,Order Finished,Rob Beeghly,2009-02-17,44,484920,0.02,9698,Office Supplies,Binders & Binder Accessories
59297,Order Finished,Ivan Gibson,2009-12-09,13,3164940,0.05,158247,Technology,Office Machines
6,Order Finished,Annie Thurman,2012-02-20,2,13860,0.01,139,Office Supplies,"Scissors, Rulers & Trimmers"
420,Order Finished,Annie Thurman,2011-10-30,8,86580,0.09,7792,Office Supplies,Paper
1857,Order Finished,Bill Eplett,2010-01-12,37,399520,0.07,27966,Office Supplies,Pens & Art Supplies
2247,Order Finished,Bill Eplett,2012-08-01,6,42269420,0.06,2536165,Technology,Office Machines
2882,Order Finished,Bill Eplett,2011-08-21,23,7745740,0.03,232372,Furniture,Chairs & Chairmats
3297,Order Finished,Maria Bertelson,2012-11-02,40,317400,0.04,12696,Office Supplies,Labels
3655,Order Finished,Maria Bertelson,2012-10-05,3,125080,0.02,2502,Office Supplies,Binders & Binder Accessories
3746,Order Finished,Julie Prescott,2009-09-10,14,2926193,0.0,0,Technology,Telephones & Communication
3845,Order Finished,Meg O'Connel,2012-04-25,9,6128540,0.09,551569,Office Supplies,Appliances
4514,Order Finished,Guy Thornton,2009-04-29,28,5682879,0.08,454630,Technology,Telephones & Communication
4672,Order Finished,Meg O'Connel,2011-11-06,20,304880,0.08,24390,Furniture,Office Furnishings
4705,Order Finished,Meg O'Connel,2012-03-21,16,247700,0.09,22293,Office Supplies,Storage & Organization
4805,Order Finished,Meg O'Connel,2012-04-24,7,110760,0.02,2215,Office Supplies,Paper
5222,Order Finished,Christina Vanderzanden,2009-05-26,40,28903500,0.01,289035,Furniture,Tables
5441,Order Finished,Doug O'Connell,2009-07-20,34,453660,0.02,9073,Office Supplies,Paper
6500,Order Returned,Doug O'Connell,2012-10-12,15,896140,0.1,89614,Technology,Computer Peripherals
6562,Order Finished,Christina Vanderzanden,2009-12-20,12,34549740,0.02,690995,Technology,Office Machines
7203,Order Returned,Christina Vanderzanden,2009-01-08,25,43504020,0.03,1305121,Office Supplies,Binders & Binder Accessories
7553,Order Finished,Maria Bertelson,2010-05-07,12,2158380,0.07,151087,Furniture,Office Furnishings
7680,Order Finished,Maria Bertelson,2011-04-08,32,2282740,0.04,91310,Office Supplies,Paper
7719,Order Finished,Christine Sundaresam,2009-03-21,37,1045240,0.02,20905,Office Supplies,Storage & Organization
8167,Order Finished,Ivan Gibson,2012-08-04,4,61900,0.1,6190,Office Supplies,Paper
8353,Order Returned,Ivan Gibson,2009-05-15,34,573800,0.06,34428,Technology,Computer Peripherals
8609,Order Finished,Christina Vanderzanden,2012-04-14,4,144007,0.04,5760,Technology,Telephones & Communication
8997,Order Finished,Christina Vanderzanden,2009-07-01,40,34559240,0.04,1382370,Technology,Copiers & Fax
9089,Order Finished,Craig Carroll,2010-05-23,8,1644699,0.1,164470,Technology,Telephones & Communication
9221,Order Finished,Liz Mac Kendrick,2011-01-03,9,159280,0.03,4778,Office Supplies,Appliances
9286,Order Finished,Liz Mac Kendrick,2011-04-03,26,246320,0.1,24632,Office Supplies,Paper
9476,Order Finished,Craig Carroll,2009-05-25,10,330080,0.08,26406,Office Supplies,Binders & Binder Accessories
9632,Order Finished,Christine Kargatis,2012-01-16,33,7266060,0.09,653945,Office Supplies,Binders & Binder Accessories
9796,Order Finished,Liz Mac Kendrick,2010-09-10,29,2445180,0.02,48904,Technology,Computer Peripherals
9955,Order Finished,Liz Mac Kendrick,2011-09-04,37,5824030,0.09,524163,Technology,Telephones & Communication
9985,Order Finished,Christine Kargatis,2010-08-07,12,163800,0.08,13104,Office Supplies,Paper
10212,Order Finished,Bobby Odegard,2010-05-23,14,148040,0.02,2961,Furniture,Office Furnishings
10439,Order Finished,Bobby Odegard,2012-03-28,41,1646260,0.0,0,Office Supplies,Binders & Binder Accessories
10464,Order Finished,Craig Carroll,2009-08-10,23,243460,0.01,2435,Office Supplies,Paper
10820,Order Finished,Russell Applegate,2011-12-27,49,4144240,0.04,165770,Office Supplies,Pens & Art Supplies
11013,Order Finished,Russell Applegate,2009-04-17,2,453764,0.01,4538,Technology,Telephones & Communication
11169,Order Finished,Bill Donatelli,2010-05-21,46,797720,0.08,63818,Office Supplies,Binders & Binder Accessories
11651,Order Finished,Bill Donatelli,2011-02-22,19,131700,0.07,9219,Office Supplies,Pens & Art Supplies
11840,Order Finished,Bill Donatelli,2009-08-14,43,363000,0.08,29040,Office Supplies,Envelopes
11909,Order Returned,Bill Donatelli,2009-11-24,11,388348,0.03,11650,Technology,Telephones & Communication
11910,Order Finished,Bill Donatelli,2011-06-15,21,98460,0.01,985,Office Supplies,Binders & Binder Accessories
11943,Order Finished,Bill Donatelli,2010-04-07,49,1315880,0.09,118429,Office Supplies,Binders & Binder Accessories
12356,Order Finished,Bobby Odegard,2012-10-18,39,486100,0.02,9722,Office Supplies,Paper
12581,Order Finished,Bobby Odegard,2009-10-20,31,3537938,0.0,0,Technology,Telephones & Communication
13031,Order Finished,Bill Donatelli,2012-12-04,34,420120,0.08,33610,Office Supplies,Paper
13126,Order Finished,Bill Donatelli,2011-10-19,43,48467080,0.07,3392696,Technology,Copiers & Fax
13282,Order Finished,Bill Donatelli,2012-05-09,22,1527700,0.09,137493,Technology,Computer Peripherals
13825,Order Finished,Bill Donatelli,2009-03-21,30,373580,0.09,33622,Office Supplies,Paper
14212,Order Finished,Bill Donatelli,2012-02-16,4,62360,0.0,0,Furniture,Office Furnishings
14789,Order Finished,Bill Donatelli,2010-11-29,37,876140,0.0,0,Office Supplies,Appliances
15782,Order Finished,Duane Benoit,2012-03-30,35,4679280,0.1,467928,Furniture,Tables
16132,Order Finished,Duane Benoit,2012-10-27,26,1039920,0.07,72794,Office Supplies,Binders & Binder Accessories
17251,Order Finished,Liz Mac Kendrick,2009-10-27,26,5902876,0.0,0,Technology,Telephones & Communication
17253,Order Finished,Bill Donatelli,2011-08-17,13,100380,0.08,8030,Office Supplies,Binders & Binder Accessories
17287,Order Finished,Bobby Odegard,2011-04-05,38,11586920,0.01,115869,Technology,Office Machines
18279,Order Finished,Russell Applegate,2009-02-26,22,368700,0.07,25809,Technology,Computer Peripherals
18503,Order Finished,Russell Applegate,2011-05-05,46,13275260,0.03,398258,Technology,Office Machines
18689,Order Returned,Duane Benoit,2009-12-24,38,562340,0.01,5623,Office Supplies,Binders & Binder Accessories
18758,Order Finished,Bill Donatelli,2010-04-20,20,4044360,0.09,363992,Furniture,Office Furnishings
19521,Order Finished,Bobby Odegard,2009-11-23,9,702120,0.02,14042,Office Supplies,Storage & Organization
20513,Order Finished,Bobby Odegard,2009-07-07,13,84540,0.01,845,Office Supplies,Pens & Art Supplies
21253,Order Finished,Bill Donatelli,2012-04-17,5,910160,0.04,36406,Office Supplies,Envelopes
21735,Order Finished,Bill Donatelli,2010-03-09,23,478980,0.04,19159,Furniture,Office Furnishings
22375,Order Finished,Russell Applegate,2011-04-07,43,1632220,0.04,65289,Office Supplies,Paper
22817,Order Finished,Bill Donatelli,2012-11-21,27,13571720,0.05,678586,Furniture,Tables
23842,Order Finished,Bill Donatelli,2010-09-17,20,254320,0.1,25432,Office Supplies,Paper
23911,Order Finished,Joel Jenkins,2012-06-01,21,5161340,0.1,516134,Furniture,Chairs & Chairmats
24391,Order Finished,Joel Jenkins,2009-03-06,14,6473600,0.08,517888,Furniture,Tables
24802,Order Finished,Brad Eason,2009-01-23,18,2766400,0.01,27664,Technology,Computer Peripherals
24996,Order Finished,Brad Eason,2011-09-25,36,3586480,0.01,35865,Office Supplies,Appliances
25824,Order Finished,Brad Eason,2009-09-04,5,50540,0.01,505,Office Supplies,Appliances
26309,Order Finished,Brad Eason,2012-02-19,42,256260,0.09,23063,Office Supplies,Labels
26723,Order Finished,Bill Donatelli,2011-03-03,8,883609,0.03,26508,Technology,Telephones & Communication
27463,Order Finished,Russell Applegate,2009-11-13,31,1670220,0.0,0,Furniture,Office Furnishings
28069,Order Finished,Duane Benoit,2009-05-21,1,20340,0.02,407,Office Supplies,Paper
28934,Order Finished,Jason Gross,2012-11-28,12,2544700,0.0,0,Technology,Computer Peripherals
29218,Order Finished,Harold Pawlan,2012-05-29,19,3646040,0.04,145842,Furniture,Office Furnishings
29286,Order Finished,Bill Donatelli,2009-07-28,4,26140400,0.07,1829828,Technology,Office Machines
29536,Order Finished,Duane Benoit,2012-09-07,5,990640,0.05,49532,Office Supplies,Appliances
29569,Order Finished,Duane Benoit,2011-07-03,46,55441960,0.07,3880937,Technology,Copiers & Fax
29827,Order Finished,Bill Donatelli,2011-07-14,35,1853300,0.01,18533,Technology,Computer Peripherals
29926,Order Finished,Bill Donatelli,2012-03-22,9,40420,0.0,0,Office Supplies,Binders & Binder Accessories
30913,Order Finished,Brad Eason,2012-09-22,23,286200,0.01,2862,Office Supplies,Binders & Binder Accessories
31271,Order Finished,Brad Eason,2011-04-20,4,86580,0.03,2597,Furniture,Office Furnishings
31399,Order Finished,Harold Pawlan,2011-11-05,9,674407,0.09,60697,Technology,Telephones & Communication
32007,Order Finished,Harold Pawlan,2011-02-05,41,34897500,0.06,2093850,Furniture,Tables
32164,Order Finished,Adam Bellavance,2010-02-02,12,154020,0.02,3080,Office Supplies,Paper
32228,Order Finished,Adam Bellavance,2010-11-04,35,419260,0.01,4193,Office Supplies,Pens & Art Supplies
32386,Order Finished,Harold Pawlan,2012-04-18,1,3992320,0.0,0,Technology,Office Machines
32610,Order Finished,Cari Sayre,2012-08-19,47,633980,0.04,25359,Office Supplies,"Scissors, Rulers & Trimmers"
32994,Order Finished,Cari Sayre,2012-09-16,34,452820,0.05,22641,Office Supplies,Paper
33283,Order Returned,Lisa De Cherney,2010-03-20,48,20925080,0.02,418502,Furniture,Tables
34117,Order Returned,Harold Pawlan,2012-02-07,45,599880,0.06,35993,Office Supplies,Binders & Binder Accessories
35366,Order Returned,Adam Bellavance,2011-07-12,23,298620,0.06,17917,Office Supplies,Paper
35426,Order Finished,Bill Donatelli,2010-10-03,5,106020,0.08,8482,Office Supplies,Paper
35490,Order Finished,Bill Donatelli,2010-12-07,7,89280,0.03,2678,Office Supplies,Pens & Art Supplies
35686,Order Finished,Harold Pawlan,2010-10-02,48,627040,0.05,31352,Office Supplies,Paper
35744,Order Returned,Roy Skaria,2009-03-21,44,5175060,0.02,103501,Technology,Computer Peripherals
35936,Order Returned,Joel Jenkins,2009-01-21,41,624520,0.08,49962,Office Supplies,Binders & Binder Accessories
36257,Order Finished,Bill Donatelli,2012-02-27,43,1789020,0.08,143122,Technology,Computer Peripherals
36262,Order Returned,Sean O'Donnell,2010-07-27,23,328040,0.03,9841,Office Supplies,Paper
36292,Order Finished,Sean O'Donnell,2010-02-07,21,219740,0.05,10987,Office Supplies,Paper
36357,Order Finished,Sean O'Donnell,2012-01-14,38,35211540,0.01,352115,Technology,Copiers & Fax
36482,Order Finished,Susan Vittorini,2011-07-05,7,111360,0.1,11136,Office Supplies,Paper
36772,Order Returned,Sandra Glassco,2010-05-15,47,560900,0.1,56090,Office Supplies,Paper
36998,Order Returned,Sandra Glassco,2012-09-29,50,962460,0.07,67372,Furniture,Office Furnishings
37095,Order Finished,Sandra Glassco,2009-03-10,3,37776000,0.09,3399840,Technology,Office Machines
37319,Order Finished,Sandra Glassco,2009-08-04,37,777800,0.1,77780,Office Supplies,Appliances
38886,Order Finished,Sandra Glassco,2009-08-07,26,344020,0.06,20641,Office Supplies,Pens & Art Supplies
39140,Order Finished,Skye Norling,2010-09-27,26,4537820,0.02,90756,Furniture,Bookcases
39682,Order Finished,Skye Norling,2010-11-09,43,4675780,0.09,420820,Office Supplies,Paper
39813,Order Finished,Skye Norling,2012-02-02,48,628680,0.03,18860,Office Supplies,Paper
39937,Order Finished,Sean O'Donnell,2011-05-23,42,226660,0.07,15866,Office Supplies,Binders & Binder Accessories
40034,Order Finished,Susan Vittorini,2011-03-10,47,1207380,0.0,0,Office Supplies,Paper
40128,Order Finished,Shirley Schmidt,2009-02-09,43,20637440,0.01,206374,Furniture,Bookcases
40519,Order Finished,Sandra Glassco,2010-12-21,38,165860,0.08,13269,Office Supplies,Rubber Bands
40838,Order Finished,Sandra Glassco,2012-11-26,40,647920,0.07,45354,Furniture,Office Furnishings
41189,Order Finished,Sandra Glassco,2009-07-14,30,378080,0.03,11342,Office Supplies,Paper
41255,Order Finished,Ritsa Hightower,2009-10-18,22,2666380,0.01,26664,Furniture,Office Furnishings
41760,Order Returned,Eva Jacobs,2012-01-27,21,13377320,0.04,535093,Office Supplies,Binders & Binder Accessories
42852,Order Finished,Eva Jacobs,2009-12-20,13,259800,0.02,5196,Office Supplies,Paper
43298,Order Finished,Corinna Mitchell,2011-07-10,33,11928380,0.1,1192838,Technology,Copiers & Fax
44516,Order Finished,Corinna Mitchell,2011-06-29,17,115920,0.06,6955,Office Supplies,Pens & Art Supplies
45088,Order Finished,Jas O'Carroll,2010-11-22,9,2837912,0.09,255412,Technology,Telephones & Communication
46599,Order Finished,Jas O'Carroll,2010-09-13,4,568000,0.01,5680,Furniture,Office Furnishings
48000,Order Finished,Jennifer Halladay,2012-08-13,12,429880,0.06,25793,Technology,Computer Peripherals
48385,Order Finished,Jennifer Halladay,2009-09-18,16,176480,0.01,1765,Technology,Computer Peripherals
49602,Order Finished,Ritsa Hightower,2012-03-08,31,9757280,0.03,292718,Furniture,Bookcases
50146,Order Finished,Pauline Chand,2010-08-09,32,4577284,0.05,228864,Technology,Telephones & Communication
50148,Order Finished,Pauline Chand,2012-02-01,9,35930900,0.0,0,Technology,Office Machines
50594,Order Finished,Pauline Chand,2010-05-17,39,346940,0.05,17347,Office Supplies,Pens & Art Supplies
50726,Order Finished,Joni Blumstein,2011-10-31,45,18497480,0.0,0,Furniture,Chairs & Chairmats
50790,Order Finished,Joni Blumstein,2011-07-16,47,511300,0.0,0,Furniture,Office Furnishings
51424,Order Finished,Nat Gilpin,2012-01-09,48,227960,0.1,22796,Office Supplies,Rubber Bands
51872,Order Finished,Ritsa Hightower,2012-04-23,10,4387860,0.09,394907,Furniture,Chairs & Chairmats
52230,Order Finished,Ritsa Hightower,2012-08-30,29,5401560,0.06,324094,Furniture,Chairs & Chairmats
52518,Order Returned,Joni Blumstein,2012-04-03,8,337980,0.08,27038,Technology,Computer Peripherals
52673,Order Finished,Jas O'Carroll,2012-05-08,14,4090132,0.07,286309,Technology,Telephones & Communication
53026,Order Finished,Eva Jacobs,2012-02-26,35,645640,0.05,32282,Office Supplies,"Scissors, Rulers & Trimmers"
54019,Order Finished,Daniel Raglin,2009-07-01,35,8466300,0.08,677304,Technology,Office Machines
54913,Order Finished,Pauline Chand,2010-07-03,11,109220,0.08,8738,Office Supplies,Paper
55424,Order Finished,Pauline Chand,2010-03-02,6,51680,0.04,2067,Furniture,Office Furnishings
56327,Order Finished,Pauline Chand,2010-01-11,42,3534940,0.05,176747,Office Supplies,Paper
56706,Order Finished,Paul Prost,2009-11-10,7,1509840,0.0,0,Technology,Office Machines
57125,Order Finished,Philip Brown,2010-06-03,19,122040,0.0,0,Office Supplies,Binders & Binder Accessories
